defect_id,machine_id,timestamp,defect_count,batch_id,wafer_lot,defect_type,severity,yield_loss_pct,process_step
D-0000249,M-0007,2025-01-25T00:00:00,3,B-024-M-0007,WL-8906,scratch,medium,1.225,deposition
D-0000250,M-0007,2025-01-28T00:00:00,2,B-027-M-0007,WL-7394,alignment,low,0.709,deposition
D-0000251,M-0007,2025-01-31T00:00:00,0,B-030-M-0007,WL-6434,etch_depth,low,0.0,deposition
D-0000252,M-0007,2025-02-03T00:00:00,0,B-033-M-0007,WL-2812,alignment,low,0.0,deposition
D-0000253,M-0007,2025-02-06T00:00:00,0,B-036-M-0007,WL-1340,particle,low,0.0,deposition
D-0000254,M-0007,2025-02-09T00:00:00,0,B-039-M-0007,WL-5466,etch_depth,low,0.0,deposition
D-0000255,M-0007,2025-02-12T00:00:00,2,B-042-M-0007,WL-2688,scratch,low,0.722,deposition
D-0000256,M-0007,2025-02-15T00:00:00,1,B-045-M-0007,WL-7094,scratch,low,0.372,deposition
D-0000257,M-0007,2025-02-18T00:00:00,4,B-048-M-0007,WL-3028,particle,medium,2.629,deposition
D-0000258,M-0007,2025-02-21T00:00:00,2,B-051-M-0007,WL-7364,particle,low,1.381,deposition
D-0000259,M-0007,2025-02-24T00:00:00,1,B-054-M-0007,WL-3850,particle,low,0.435,deposition
D-0000260,M-0007,2025-02-27T00:00:00,2,B-057-M-0007,WL-8110,etch_depth,low,1.349,deposition
D-0000261,M-0007,2025-03-02T00:00:00,3,B-060-M-0007,WL-3785,etch_depth,medium,1.532,deposition
D-0000262,M-0007,2025-03-05T00:00:00,0,B-063-M-0007,WL-9263,etch_depth,low,0.0,deposition
D-0000263,M-0007,2025-03-08T00:00:00,1,B-066-M-0007,WL-7434,particle,low,0.625,deposition
D-0000264,M-0007,2025-03-11T00:00:00,1,B-069-M-0007,WL-9968,alignment,low,0.828,deposition
D-0000265,M-0007,2025-03-14T00:00:00,2,B-072-M-0007,WL-6144,alignment,low,1.119,deposition
D-0000266,M-0007,2025-03-17T00:00:00,1,B-075-M-0007,WL-2870,scratch,low,0.616,deposition
D-0000267,M-0007,2025-03-20T00:00:00,1,B-078-M-0007,WL-1316,etch_depth,low,0.465,deposition
D-0000268,M-0007,2025-03-23T00:00:00,0,B-081-M-0007,WL-2888,scratch,low,0.0,deposition
D-0000269,M-0007,2025-03-26T00:00:00,0,B-084-M-0007,WL-8107,film_uniformity,low,0.0,deposition
D-0000270,M-0007,2025-03-29T00:00:00,0,B-087-M-0007,WL-5623,scratch,low,0.0,deposition
D-0000271,M-0007,2025-04-01T00:00:00,1,B-090-M-0007,WL-4702,scratch,low,0.863,deposition
D-0000272,M-0007,2025-04-04T00:00:00,2,B-093-M-0007,WL-2272,alignment,low,1.731,deposition
D-0000273,M-0007,2025-04-07T00:00:00,1,B-096-M-0007,WL-2081,particle,low,0.288,deposition
D-0000274,M-0007,2025-04-10T00:00:00,2,B-099-M-0007,WL-1391,film_uniformity,low,0.879,deposition
D-0000275,M-0007,2025-04-13T00:00:00,1,B-102-M-0007,WL-4820,particle,low,0.664,deposition
D-0000276,M-0007,2025-04-16T00:00:00,1,B-105-M-0007,WL-9361,particle,low,0.659,deposition
D-0000277,M-0007,2025-04-19T00:00:00,1,B-108-M-0007,WL-6790,scratch,low,0.412,deposition
D-0000278,M-0007,2025-04-22T00:00:00,1,B-111-M-0007,WL-2836,film_uniformity,low,0.535,deposition
D-0000279,M-0007,2025-04-25T00:00:00,2,B-114-M-0007,WL-5322,film_uniformity,low,1.072,deposition
D-0000280,M-0007,2025-04-28T00:00:00,1,B-117-M-0007,WL-1495,particle,low,0.425,deposition
D-0000281,M-0008,2025-01-01T00:00:00,3,B-000-M-0008,WL-7310,etch_depth,medium,2.612,inspection
D-0000282,M-0008,2025-01-04T00:00:00,0,B-003-M-0008,WL-2631,alignment,low,0.0,inspection
D-0000283,M-0008,2025-01-07T00:00:00,0,B-006-M-0008,WL-8203,alignment,low,0.0,inspection
D-0000284,M-0008,2025-01-10T00:00:00,3,B-009-M-0008,WL-6382,etch_depth,medium,1.925,inspection
D-0000285,M-0008,2025-01-13T00:00:00,1,B-012-M-0008,WL-6114,film_uniformity,low,0.779,inspection
D-0000286,M-0008,2025-01-16T00:00:00,2,B-015-M-0008,WL-2275,alignment,low,0.826,inspection
D-0000287,M-0008,2025-01-19T00:00:00,1,B-018-M-0008,WL-5429,particle,low,0.895,inspection
D-0000288,M-0008,2025-01-22T00:00:00,3,B-021-M-0008,WL-1234,alignment,medium,2.133,inspection
D-0000289,M-0008,2025-01-25T00:00:00,1,B-024-M-0008,WL-3706,particle,low,0.846,inspection
D-0000290,M-0008,2025-01-28T00:00:00,1,B-027-M-0008,WL-8325,particle,low,0.863,inspection
D-0000291,M-0008,2025-01-31T00:00:00,1,B-030-M-0008,WL-4752,particle,low,0.795,inspection
D-0000292,M-0008,2025-02-03T00:00:00,1,B-033-M-0008,WL-6247,scratch,low,0.716,inspection
D-0000293,M-0008,2025-02-06T00:00:00,1,B-036-M-0008,WL-7145,film_uniformity,low,0.647,inspection
D-0000294,M-0008,2025-02-09T00:00:00,0,B-039-M-0008,WL-4225,film_uniformity,low,0.0,inspection
D-0000295,M-0008,2025-02-12T00:00:00,1,B-042-M-0008,WL-7012,particle,low,0.363,inspection
D-0000296,M-0008,2025-02-15T00:00:00,0,B-045-M-0008,WL-2376,alignment,low,0.0,inspection
D-0000297,M-0008,2025-02-18T00:00:00,1,B-048-M-0008,WL-2181,alignment,low,0.311,inspection
D-0000298,M-0008,2025-02-21T00:00:00,2,B-051-M-0008,WL-6153,film_uniformity,low,1.094,inspection
D-0000299,M-0008,2025-02-24T00:00:00,3,B-054-M-0008,WL-1488,alignment,medium,2.289,inspection
D-0000300,M-0008,2025-02-27T00:00:00,3,B-057-M-0008,WL-8140,etch_depth,medium,2.211,inspection
D-0000301,M-0008,2025-03-02T00:00:00,3,B-060-M-0008,WL-9477,alignment,medium,1.442,inspection
D-0000302,M-0008,2025-03-05T00:00:00,1,B-063-M-0008,WL-7495,etch_depth,low,0.314,inspection
D-0000303,M-0008,2025-03-08T00:00:00,5,B-066-M-0008,WL-8324,alignment,medium,2.83,inspection
D-0000304,M-0008,2025-03-11T00:00:00,2,B-069-M-0008,WL-6726,film_uniformity,low,0.656,inspection
D-0000305,M-0008,2025-03-14T00:00:00,1,B-072-M-0008,WL-4812,scratch,low,0.371,inspection
D-0000306,M-0008,2025-03-17T00:00:00,8,B-075-M-0008,WL-2837,alignment,high,6.171,inspection
D-0000307,M-0008,2025-03-20T00:00:00,8,B-078-M-0008,WL-9427,particle,high,3.021,inspection
D-0000308,M-0008,2025-03-23T00:00:00,4,B-081-M-0008,WL-7479,film_uniformity,medium,3.599,inspection
D-0000309,M-0008,2025-03-26T00:00:00,1,B-084-M-0008,WL-5653,film_uniformity,low,0.58,inspection
D-0000310,M-0008,2025-03-29T00:00:00,5,B-087-M-0008,WL-3255,etch_depth,medium,3.271,inspection
D-0000311,M-0008,2025-04-01T00:00:00,1,B-090-M-0008,WL-9993,alignment,low,0.828,inspection
D-0000312,M-0008,2025-04-04T00:00:00,2,B-093-M-0008,WL-8238,alignment,low,0.807,inspection
D-0000313,M-0008,2025-04-07T00:00:00,5,B-096-M-0008,WL-4702,scratch,medium,4.44,inspection
D-0000314,M-0008,2025-04-10T00:00:00,3,B-099-M-0008,WL-2391,film_uniformity,medium,0.763,inspection
D-0000315,M-0008,2025-04-13T00:00:00,2,B-102-M-0008,WL-1182,film_uniformity,low,1.247,inspection
D-0000316,M-0008,2025-04-16T00:00:00,4,B-105-M-0008,WL-3275,particle,medium,1.169,inspection
D-0000317,M-0008,2025-04-19T00:00:00,4,B-108-M-0008,WL-8930,scratch,medium,3.585,inspection
D-0000318,M-0008,2025-04-22T00:00:00,2,B-111-M-0008,WL-8472,etch_depth,low,1.642,inspection
D-0000319,M-0008,2025-04-25T00:00:00,2,B-114-M-0008,WL-2085,particle,low,1.596,inspection
D-0000320,M-0008,2025-04-28T00:00:00,1,B-117-M-0008,WL-2820,etch_depth,low,0.399,inspection
D-0000321,M-0009,2025-01-01T00:00:00,1,B-000-M-0009,WL-1408,scratch,low,0.649,etch
D-0000322,M-0009,2025-01-04T00:00:00,0,B-003-M-0009,WL-5483,film_uniformity,low,0.0,etch
D-0000323,M-0009,2025-01-07T00:00:00,2,B-006-M-0009,WL-9036,alignment,low,0.76,etch
D-0000324,M-0009,2025-01-10T00:00:00,2,B-009-M-0009,WL-6917,scratch,low,1.134,etch
D-0000325,M-0009,2025-01-13T00:00:00,2,B-012-M-0009,WL-3208,scratch,low,1.273,etch
D-0000326,M-0009,2025-01-16T00:00:00,1,B-015-M-0009,WL-8925,alignment,low,0.37,etch
D-0000327,M-0009,2025-01-19T00:00:00,2,B-018-M-0009,WL-8758,etch_depth,low,0.513,etch
D-0000328,M-0009,2025-01-22T00:00:00,2,B-021-M-0009,WL-1915,particle,low,0.917,etch
D-0000329,M-0009,2025-01-25T00:00:00,2,B-024-M-0009,WL-9351,alignment,low,0.573,etch
D-0000330,M-0009,2025-01-28T00:00:00,2,B-027-M-0009,WL-7903,etch_depth,low,1.091,etch
D-0000331,M-0009,2025-01-31T00:00:00,4,B-030-M-0009,WL-4153,scratch,medium,3.439,etch
D-0000332,M-0009,2025-02-03T00:00:00,1,B-033-M-0009,WL-7225,etch_depth,low,0.401,etch
D-0000333,M-0009,2025-02-06T00:00:00,0,B-036-M-0009,WL-6726,alignment,low,0.0,etch
D-0000334,M-0009,2025-02-09T00:00:00,2,B-039-M-0009,WL-2075,scratch,low,1.23,etch
D-0000335,M-0009,2025-02-12T00:00:00,1,B-042-M-0009,WL-7216,film_uniformity,low,0.776,etch
D-0000336,M-0009,2025-02-15T00:00:00,3,B-045-M-0009,WL-2866,etch_depth,medium,1.258,etch
D-0000337,M-0009,2025-02-18T00:00:00,3,B-048-M-0009,WL-6666,film_uniformity,medium,1.126,etch
D-0000338,M-0009,2025-02-21T00:00:00,2,B-051-M-0009,WL-5637,film_uniformity,low,1.676,etch
D-0000339,M-0009,2025-02-24T00:00:00,3,B-054-M-0009,WL-5079,film_uniformity,medium,1.673,etch
D-0000340,M-0009,2025-02-27T00:00:00,1,B-057-M-0009,WL-4339,scratch,low,0.878,etch
D-0000341,M-0009,2025-03-02T00:00:00,2,B-060-M-0009,WL-2716,etch_depth,low,1.355,etch
D-0000342,M-0009,2025-03-05T00:00:00,1,B-063-M-0009,WL-6950,particle,low,0.835,etch
D-0000343,M-0009,2025-03-08T00:00:00,2,B-066-M-0009,WL-1497,particle,low,0.687,etch
D-0000344,M-0009,2025-03-11T00:00:00,2,B-069-M-0009,WL-5460,alignment,low,0.583,etch
D-0000345,M-0009,2025-03-14T00:00:00,2,B-072-M-0009,WL-2970,alignment,low,1.638,etch
D-0000346,M-0009,2025-03-17T00:00:00,1,B-075-M-0009,WL-3569,alignment,low,0.518,etch
D-0000347,M-0009,2025-03-20T00:00:00,2,B-078-M-0009,WL-4258,etch_depth,low,1.237,etch
D-0000348,M-0009,2025-03-23T00:00:00,1,B-081-M-0009,WL-2560,particle,low,0.672,etch
D-0000349,M-0009,2025-03-26T00:00:00,0,B-084-M-0009,WL-4464,etch_depth,low,0.0,etch
D-0000350,M-0009,2025-03-29T00:00:00,5,B-087-M-0009,WL-6017,scratch,medium,1.518,etch
D-0000351,M-0009,2025-04-01T00:00:00,0,B-090-M-0009,WL-1183,etch_depth,low,0.0,etch
D-0000352,M-0009,2025-04-04T00:00:00,3,B-093-M-0009,WL-9603,particle,medium,1.835,etch
D-0000353,M-0009,2025-04-07T00:00:00,4,B-096-M-0009,WL-1171,etch_depth,medium,2.019,etch
D-0000354,M-0009,2025-04-10T00:00:00,3,B-099-M-0009,WL-8812,particle,medium,1.054,etch
D-0000355,M-0009,2025-04-13T00:00:00,6,B-102-M-0009,WL-6385,etch_depth,medium,3.646,etch
D-0000356,M-0009,2025-04-16T00:00:00,9,B-105-M-0009,WL-2153,etch_depth,high,3.119,etch
D-0000357,M-0009,2025-04-19T00:00:00,6,B-108-M-0009,WL-4245,particle,medium,5.125,etch
D-0000358,M-0009,2025-04-22T00:00:00,2,B-111-M-0009,WL-5330,particle,low,0.693,etch
D-0000359,M-0009,2025-04-25T00:00:00,1,B-114-M-0009,WL-4948,alignment,low,0.301,etch
D-0000360,M-0009,2025-04-28T00:00:00,4,B-117-M-0009,WL-2597,film_uniformity,medium,2.708,etch
D-0000361,M-0010,2025-01-01T00:00:00,0,B-000-M-0010,WL-5865,etch_depth,low,0.0,planarization
D-0000362,M-0010,2025-01-04T00:00:00,1,B-003-M-0010,WL-4545,film_uniformity,low,0.633,planarization
D-0000363,M-0010,2025-01-07T00:00:00,1,B-006-M-0010,WL-2390,scratch,low,0.636,planarization
D-0000364,M-0010,2025-01-10T00:00:00,2,B-009-M-0010,WL-8312,scratch,low,1.59,planarization
D-0000365,M-0010,2025-01-13T00:00:00,1,B-012-M-0010,WL-4349,alignment,low,0.708,planarization
D-0000366,M-0010,2025-01-16T00:00:00,2,B-015-M-0010,WL-9982,particle,low,1.186,planarization
D-0000367,M-0010,2025-01-19T00:00:00,3,B-018-M-0010,WL-2304,particle,medium,2.001,planarization
D-0000368,M-0010,2025-01-22T00:00:00,2,B-021-M-0010,WL-8558,particle,low,0.749,planarization
D-0000369,M-0010,2025-01-25T00:00:00,2,B-024-M-0010,WL-2276,film_uniformity,low,1.145,planarization
D-0000370,M-0010,2025-01-28T00:00:00,1,B-027-M-0010,WL-6782,etch_depth,low,0.269,planarization
D-0000371,M-0010,2025-01-31T00:00:00,1,B-030-M-0010,WL-9375,particle,low,0.698,planarization
D-0000372,M-0010,2025-02-03T00:00:00,0,B-033-M-0010,WL-5595,film_uniformity,low,0.0,planarization
D-0000373,M-0010,2025-02-06T00:00:00,0,B-036-M-0010,WL-8608,particle,low,0.0,planarization
D-0000374,M-0010,2025-02-09T00:00:00,2,B-039-M-0010,WL-2515,scratch,low,0.952,planarization
D-0000375,M-0010,2025-02-12T00:00:00,1,B-042-M-0010,WL-6982,film_uniformity,low,0.404,planarization
D-0000376,M-0010,2025-02-15T00:00:00,1,B-045-M-0010,WL-6238,film_uniformity,low,0.411,planarization
D-0000377,M-0010,2025-02-18T00:00:00,2,B-048-M-0010,WL-2414,particle,low,1.361,planarization
D-0000378,M-0010,2025-02-21T00:00:00,1,B-051-M-0010,WL-6605,film_uniformity,low,0.772,planarization
D-0000379,M-0010,2025-02-24T00:00:00,0,B-054-M-0010,WL-6066,scratch,low,0.0,planarization
D-0000380,M-0010,2025-02-27T00:00:00,2,B-057-M-0010,WL-8287,film_uniformity,low,0.646,planarization
D-0000381,M-0010,2025-03-02T00:00:00,2,B-060-M-0010,WL-1002,particle,low,0.829,planarization
D-0000382,M-0010,2025-03-05T00:00:00,2,B-063-M-0010,WL-7093,particle,low,1.306,planarization
D-0000383,M-0010,2025-03-08T00:00:00,2,B-066-M-0010,WL-1477,particle,low,1.646,planarization
D-0000384,M-0010,2025-03-11T00:00:00,1,B-069-M-0010,WL-3492,scratch,low,0.422,planarization
D-0000385,M-0010,2025-03-14T00:00:00,2,B-072-M-0010,WL-6770,particle,low,0.832,planarization
D-0000386,M-0010,2025-03-17T00:00:00,1,B-075-M-0010,WL-6556,etch_depth,low,0.781,planarization
D-0000387,M-0010,2025-03-20T00:00:00,1,B-078-M-0010,WL-3208,particle,low,0.749,planarization
D-0000388,M-0010,2025-03-23T00:00:00,0,B-081-M-0010,WL-1495,alignment,low,0.0,planarization
D-0000389,M-0010,2025-03-26T00:00:00,1,B-084-M-0010,WL-7810,film_uniformity,low,0.386,planarization
D-0000390,M-0010,2025-03-29T00:00:00,2,B-087-M-0010,WL-3604,film_uniformity,low,0.525,planarization
D-0000391,M-0010,2025-04-01T00:00:00,0,B-090-M-0010,WL-6246,alignment,low,0.0,planarization
D-0000392,M-0010,2025-04-04T00:00:00,1,B-093-M-0010,WL-1438,film_uniformity,low,0.319,planarization
D-0000393,M-0010,2025-04-07T00:00:00,2,B-096-M-0010,WL-8951,film_uniformity,low,1.722,planarization
D-0000394,M-0010,2025-04-10T00:00:00,1,B-099-M-0010,WL-6002,scratch,low,0.28,planarization
D-0000395,M-0010,2025-04-13T00:00:00,2,B-102-M-0010,WL-1424,particle,low,0.87,planarization
D-0000396,M-0010,2025-04-16T00:00:00,1,B-105-M-0010,WL-2245,particle,low,0.591,planarization
D-0000397,M-0010,2025-04-19T00:00:00,1,B-108-M-0010,WL-1953,scratch,low,0.745,planarization
D-0000398,M-0010,2025-04-22T00:00:00,1,B-111-M-0010,WL-7433,alignment,low,0.501,planarization
D-0000399,M-0010,2025-04-25T00:00:00,2,B-114-M-0010,WL-6036,etch_depth,low,0.882,planarization
D-0000400,M-0010,2025-04-28T00:00:00,3,B-117-M-0010,WL-1575,alignment,medium,1.697,planarization
D-0000401,M-0011,2025-01-01T00:00:00,1,B-000-M-0011,WL-3624,alignment,low,0.283,deposition
D-0000402,M-0011,2025-01-04T00:00:00,4,B-003-M-0011,WL-9695,etch_depth,medium,3.014,deposition
D-0000403,M-0011,2025-01-07T00:00:00,0,B-006-M-0011,WL-9356,scratch,low,0.0,deposition
D-0000404,M-0011,2025-01-10T00:00:00,0,B-009-M-0011,WL-5680,etch_depth,low,0.0,deposition
D-0000405,M-0011,2025-01-13T00:00:00,2,B-012-M-0011,WL-1577,alignment,low,1.021,deposition
D-0000406,M-0011,2025-01-16T00:00:00,3,B-015-M-0011,WL-2480,scratch,medium,2.075,deposition
D-0000407,M-0011,2025-01-19T00:00:00,1,B-018-M-0011,WL-4389,film_uniformity,low,0.429,deposition
D-0000408,M-0011,2025-01-22T00:00:00,1,B-021-M-0011,WL-3152,etch_depth,low,0.895,deposition
D-0000409,M-0011,2025-01-25T00:00:00,4,B-024-M-0011,WL-2999,scratch,medium,3.036,deposition
D-0000410,M-0011,2025-01-28T00:00:00,1,B-027-M-0011,WL-5408,scratch,low,0.413,deposition
D-0000411,M-0011,2025-01-31T00:00:00,1,B-030-M-0011,WL-6716,scratch,low,0.406,deposition
D-0000412,M-0011,2025-02-03T00:00:00,2,B-033-M-0011,WL-4365,film_uniformity,low,1.628,deposition
D-0000413,M-0011,2025-02-06T00:00:00,1,B-036-M-0011,WL-3814,particle,low,0.733,deposition
D-0000414,M-0011,2025-02-09T00:00:00,1,B-039-M-0011,WL-3977,particle,low,0.773,deposition
D-0000415,M-0011,2025-02-12T00:00:00,0,B-042-M-0011,WL-9300,particle,low,0.0,deposition
D-0000416,M-0011,2025-02-15T00:00:00,2,B-045-M-0011,WL-9476,alignment,low,1.508,deposition
D-0000417,M-0011,2025-02-18T00:00:00,0,B-048-M-0011,WL-3066,alignment,low,0.0,deposition
D-0000418,M-0011,2025-02-21T00:00:00,0,B-051-M-0011,WL-3973,alignment,low,0.0,deposition
D-0000419,M-0011,2025-02-24T00:00:00,0,B-054-M-0011,WL-4223,etch_depth,low,0.0,deposition
D-0000420,M-0011,2025-02-27T00:00:00,1,B-057-M-0011,WL-4574,alignment,low,0.422,deposition
D-0000421,M-0011,2025-03-02T00:00:00,3,B-060-M-0011,WL-9554,film_uniformity,medium,1.723,deposition
D-0000422,M-0011,2025-03-05T00:00:00,0,B-063-M-0011,WL-1170,etch_depth,low,0.0,deposition
D-0000423,M-0011,2025-03-08T00:00:00,0,B-066-M-0011,WL-4633,scratch,low,0.0,deposition
D-0000424,M-0011,2025-03-11T00:00:00,2,B-069-M-0011,WL-1243,alignment,low,0.6,deposition
D-0000425,M-0011,2025-03-14T00:00:00,3,B-072-M-0011,WL-3967,scratch,medium,1.497,deposition
D-0000426,M-0011,2025-03-17T00:00:00,4,B-075-M-0011,WL-7908,film_uniformity,medium,1.048,deposition
D-0000427,M-0011,2025-03-20T00:00:00,4,B-078-M-0011,WL-5183,alignment,medium,3.119,deposition
D-0000428,M-0011,2025-03-23T00:00:00,2,B-081-M-0011,WL-4329,particle,low,1.239,deposition
D-0000429,M-0011,2025-03-26T00:00:00,2,B-084-M-0011,WL-8301,particle,low,1.201,deposition
D-0000430,M-0011,2025-03-29T00:00:00,1,B-087-M-0011,WL-9674,alignment,low,0.761,deposition
D-0000431,M-0011,2025-04-01T00:00:00,0,B-090-M-0011,WL-5965,particle,low,0.0,deposition
D-0000432,M-0011,2025-04-04T00:00:00,1,B-093-M-0011,WL-4757,alignment,low,0.879,deposition
D-0000433,M-0011,2025-04-07T00:00:00,2,B-096-M-0011,WL-6736,scratch,low,0.931,deposition
D-0000434,M-0011,2025-04-10T00:00:00,2,B-099-M-0011,WL-8721,alignment,low,1.435,deposition
D-0000435,M-0011,2025-04-13T00:00:00,1,B-102-M-0011,WL-4987,scratch,low,0.755,deposition
D-0000436,M-0011,2025-04-16T00:00:00,2,B-105-M-0011,WL-9775,alignment,low,1.256,deposition
D-0000437,M-0011,2025-04-19T00:00:00,1,B-108-M-0011,WL-1713,alignment,low,0.651,deposition
D-0000438,M-0011,2025-04-22T00:00:00,1,B-111-M-0011,WL-3771,etch_depth,low,0.474,deposition
D-0000439,M-0011,2025-04-25T00:00:00,1,B-114-M-0011,WL-8738,film_uniformity,low,0.598,deposition
D-0000440,M-0011,2025-04-28T00:00:00,1,B-117-M-0011,WL-5098,alignment,low,0.511,deposition
D-0000441,M-0012,2025-01-01T00:00:00,3,B-000-M-0012,WL-1264,particle,medium,0.759,planarization
D-0000442,M-0012,2025-01-04T00:00:00,2,B-003-M-0012,WL-7124,scratch,low,1.543,planarization
D-0000443,M-0012,2025-01-07T00:00:00,4,B-006-M-0012,WL-5452,alignment,medium,2.733,planarization
D-0000444,M-0012,2025-01-10T00:00:00,2,B-009-M-0012,WL-6325,alignment,low,0.697,planarization
D-0000445,M-0012,2025-01-13T00:00:00,1,B-012-M-0012,WL-9392,alignment,low,0.302,planarization
D-0000446,M-0012,2025-01-16T00:00:00,0,B-015-M-0012,WL-7409,film_uniformity,low,0.0,planarization
D-0000447,M-0012,2025-01-19T00:00:00,1,B-018-M-0012,WL-2116,alignment,low,0.725,planarization
D-0000448,M-0012,2025-01-22T00:00:00,1,B-021-M-0012,WL-8990,film_uniformity,low,0.585,planarization
D-0000449,M-0012,2025-01-25T00:00:00,1,B-024-M-0012,WL-6209,etch_depth,low,0.643,planarization
D-0000450,M-0012,2025-01-28T00:00:00,2,B-027-M-0012,WL-8324,etch_depth,low,0.835,planarization
D-0000451,M-0012,2025-01-31T00:00:00,1,B-030-M-0012,WL-5591,alignment,low,0.327,planarization
D-0000452,M-0012,2025-02-03T00:00:00,3,B-033-M-0012,WL-9645,film_uniformity,medium,1.679,planarization
D-0000453,M-0012,2025-02-06T00:00:00,0,B-036-M-0012,WL-2388,film_uniformity,low,0.0,planarization
D-0000454,M-0012,2025-02-09T00:00:00,0,B-039-M-0012,WL-9105,film_uniformity,low,0.0,planarization
D-0000455,M-0012,2025-02-12T00:00:00,3,B-042-M-0012,WL-2946,alignment,medium,1.904,planarization
D-0000456,M-0012,2025-02-15T00:00:00,2,B-045-M-0012,WL-1557,particle,low,0.978,planarization
D-0000457,M-0012,2025-02-18T00:00:00,1,B-048-M-0012,WL-8622,scratch,low,0.618,planarization
D-0000458,M-0012,2025-02-21T00:00:00,3,B-051-M-0012,WL-9021,particle,medium,2.606,planarization
D-0000459,M-0012,2025-02-24T00:00:00,1,B-054-M-0012,WL-9251,alignment,low,0.837,planarization
D-0000460,M-0012,2025-02-27T00:00:00,1,B-057-M-0012,WL-8856,scratch,low,0.679,planarization
D-0000461,M-0012,2025-03-02T00:00:00,2,B-060-M-0012,WL-7820,etch_depth,low,0.517,planarization
D-0000462,M-0012,2025-03-05T00:00:00,0,B-063-M-0012,WL-8728,etch_depth,low,0.0,planarization
D-0000463,M-0012,2025-03-08T00:00:00,2,B-066-M-0012,WL-9196,etch_depth,low,1.376,planarization
D-0000464,M-0012,2025-03-11T00:00:00,5,B-069-M-0012,WL-8750,film_uniformity,medium,1.959,planarization
D-0000465,M-0012,2025-03-14T00:00:00,3,B-072-M-0012,WL-1731,scratch,medium,1.784,planarization
D-0000466,M-0012,2025-03-17T00:00:00,8,B-075-M-0012,WL-7417,scratch,high,2.109,planarization
D-0000467,M-0012,2025-03-20T00:00:00,8,B-078-M-0012,WL-1786,etch_depth,high,3.959,planarization
D-0000468,M-0012,2025-03-23T00:00:00,6,B-081-M-0012,WL-6129,film_uniformity,medium,3.65,planarization
D-0000469,M-0012,2025-03-26T00:00:00,3,B-084-M-0012,WL-5510,particle,medium,1.52,planarization
D-0000470,M-0012,2025-03-29T00:00:00,1,B-087-M-0012,WL-1146,scratch,low,0.603,planarization
D-0000471,M-0012,2025-04-01T00:00:00,2,B-090-M-0012,WL-9595,film_uniformity,low,1.426,planarization
D-0000472,M-0012,2025-04-04T00:00:00,6,B-093-M-0012,WL-7005,film_uniformity,medium,4.758,planarization
D-0000473,M-0012,2025-04-07T00:00:00,1,B-096-M-0012,WL-9541,alignment,low,0.658,planarization
D-0000474,M-0012,2025-04-10T00:00:00,4,B-099-M-0012,WL-3110,film_uniformity,medium,2.526,planarization
D-0000475,M-0012,2025-04-13T00:00:00,1,B-102-M-0012,WL-8557,etch_depth,low,0.348,planarization
D-0000476,M-0012,2025-04-16T00:00:00,4,B-105-M-0012,WL-7674,alignment,medium,2.279,planarization
D-0000477,M-0012,2025-04-19T00:00:00,2,B-108-M-0012,WL-5918,particle,low,1.14,planarization
D-0000478,M-0012,2025-04-22T00:00:00,4,B-111-M-0012,WL-6267,alignment,medium,2.586,planarization
D-0000479,M-0012,2025-04-25T00:00:00,4,B-114-M-0012,WL-8172,film_uniformity,medium,1.187,planarization
D-0000480,M-0012,2025-04-28T00:00:00,4,B-117-M-0012,WL-1417,alignment,medium,3.596,planarization
D-0000481,M-0013,2025-01-01T00:00:00,1,B-000-M-0013,WL-6826,film_uniformity,low,0.274,lithography
D-0000482,M-0013,2025-01-04T00:00:00,1,B-003-M-0013,WL-8557,alignment,low,0.374,lithography
D-0000483,M-0013,2025-01-07T00:00:00,3,B-006-M-0013,WL-9758,particle,medium,2.247,lithography
D-0000484,M-0013,2025-01-10T00:00:00,2,B-009-M-0013,WL-4106,scratch,low,0.934,lithography
D-0000485,M-0013,2025-01-13T00:00:00,1,B-012-M-0013,WL-1378,etch_depth,low,0.387,lithography
D-0000486,M-0013,2025-01-16T00:00:00,1,B-015-M-0013,WL-7650,particle,low,0.855,lithography
D-0000487,M-0013,2025-01-19T00:00:00,2,B-018-M-0013,WL-8245,particle,low,1.614,lithography
