reading_id,machine_id,timestamp,temperature,vibration,pressure,power_draw,humidity,cycle_count,runtime_hours,chamber_pressure,gas_flow_rate,error_code
R-0000228,M-0002,2025-04-18T00:00:00,70.288,0.4986,98.77,18.213,40.51,10165,18.51,9.682,93.784,
R-0000229,M-0002,2025-04-19T00:00:00,71.519,0.4787,97.507,16.594,46.76,7992,19.07,9.495,84.001,
R-0000230,M-0002,2025-04-20T00:00:00,71.491,0.4891,101.486,13.597,44.67,8066,14.94,9.643,100.01,
R-0000231,M-0002,2025-04-21T00:00:00,68.803,0.4914,96.796,18.433,37.87,9350,15.87,9.711,129.383,
R-0000232,M-0002,2025-04-22T00:00:00,69.094,0.5047,100.503,16.915,43.56,10323,19.16,10.109,84.435,
R-0000233,M-0002,2025-04-23T00:00:00,70.661,0.493,101.788,15.677,38.96,12656,18.8,9.571,120.839,
R-0000234,M-0002,2025-04-24T00:00:00,70.956,0.506,99.324,17.096,40.25,8362,19.66,9.845,125.071,
R-0000235,M-0002,2025-04-25T00:00:00,72.052,0.4843,94.556,18.483,41.17,9006,18.88,10.387,118.489,
R-0000236,M-0002,2025-04-26T00:00:00,70.247,0.4812,103.585,17.124,46.47,11040,23.65,10.267,99.503,
R-0000237,M-0002,2025-04-27T00:00:00,73.967,0.518,100.709,15.531,44.54,8584,17.64,9.645,116.865,
R-0000238,M-0002,2025-04-28T00:00:00,68.434,0.5268,101.401,15.569,41.25,8658,18.28,10.058,115.258,
R-0000239,M-0002,2025-04-29T00:00:00,73.958,0.5381,102.228,21.688,46.92,14514,21.21,9.755,82.382,
R-0000240,M-0002,2025-04-30T00:00:00,69.356,0.5825,100.757,16.163,42.3,14756,18.79,10.328,125.5,
R-0000241,M-0003,2025-01-01T00:00:00,70.635,0.301,103.574,19.805,39.28,0,15.16,10.079,126.26,
R-0000242,M-0003,2025-01-02T00:00:00,70.664,0.3151,102.542,18.538,42.24,94,15.71,10.141,82.803,
R-0000243,M-0003,2025-01-03T00:00:00,70.949,0.2881,103.695,18.351,47.54,182,19.76,10.088,109.182,
R-0000244,M-0003,2025-01-04T00:00:00,69.692,0.4061,97.791,19.618,35.89,297,16.68,10.997,122.61,
R-0000245,M-0003,2025-01-05T00:00:00,71.679,0.343,105.187,17.562,40.62,384,17.68,10.415,110.248,
R-0000246,M-0003,2025-01-06T00:00:00,69.959,0.3589,99.686,19.235,35.72,350,23.9,10.53,126.517,
R-0000247,M-0003,2025-01-07T00:00:00,73.236,0.3388,97.543,16.123,40.02,468,17.47,10.119,111.799,
R-0000248,M-0003,2025-01-08T00:00:00,65.908,0.3763,104.505,18.689,42.26,728,13.0,10.314,92.045,
R-0000249,M-0003,2025-01-09T00:00:00,73.209,0.3034,103.167,21.418,38.13,776,13.01,10.238,82.302,
R-0000250,M-0003,2025-01-10T00:00:00,69.969,0.3327,102.947,18.623,45.27,1071,18.7,10.711,114.669,
R-0000251,M-0003,2025-01-11T00:00:00,70.289,0.3538,105.779,20.31,45.95,1250,14.13,11.033,88.245,
R-0000252,M-0003,2025-01-12T00:00:00,69.984,0.416,102.214,19.105,44.04,1166,20.06,10.952,87.778,
R-0000253,M-0003,2025-01-13T00:00:00,71.482,0.327,105.247,20.563,41.07,972,17.78,10.042,85.463,
R-0000254,M-0003,2025-01-14T00:00:00,70.296,0.3596,104.506,17.806,43.35,1469,13.34,10.277,89.751,
R-0000255,M-0003,2025-01-15T00:00:00,69.838,0.4436,101.539,18.636,38.82,1106,23.71,10.23,114.098,
R-0000256,M-0003,2025-01-16T00:00:00,74.413,0.308,102.001,17.288,36.71,1410,17.44,10.456,117.161,
R-0000257,M-0003,2025-01-17T00:00:00,71.711,0.3875,101.332,19.157,38.14,1136,17.87,9.879,86.396,
R-0000258,M-0003,2025-01-18T00:00:00,68.851,0.3159,107.924,19.344,35.81,1683,12.78,10.48,88.842,
R-0000259,M-0003,2025-01-19T00:00:00,70.02,0.2647,100.932,14.545,44.69,1296,23.8,10.626,99.911,
R-0000260,M-0003,2025-01-20T00:00:00,72.321,0.2835,104.175,15.71,39.62,1786,19.61,10.9,84.477,
R-0000261,M-0003,2025-01-21T00:00:00,69.02,0.3701,104.757,16.846,39.91,2360,12.84,10.41,111.358,
R-0000262,M-0003,2025-01-22T00:00:00,70.609,0.3663,100.851,21.522,36.28,2289,21.95,9.996,91.171,
R-0000263,M-0003,2025-01-23T00:00:00,68.466,0.3828,105.249,19.358,36.03,1980,19.04,10.68,88.401,
R-0000264,M-0003,2025-01-24T00:00:00,71.068,0.3123,102.423,19.035,40.85,1886,18.5,10.238,119.019,
R-0000265,M-0003,2025-01-25T00:00:00,70.709,0.3331,107.007,17.064,45.99,1752,20.74,9.878,125.76,
R-0000266,M-0003,2025-01-26T00:00:00,70.821,0.3676,107.731,16.866,42.57,2350,17.51,10.038,87.114,
R-0000267,M-0003,2025-01-27T00:00:00,73.891,0.4026,101.713,21.291,41.58,2210,19.85,10.577,86.276,
R-0000268,M-0003,2025-01-28T00:00:00,72.114,0.3433,103.134,19.649,38.55,2592,20.33,10.338,118.692,
R-0000269,M-0003,2025-01-29T00:00:00,71.274,0.2997,101.851,20.752,45.27,3444,17.28,10.373,118.955,
R-0000270,M-0003,2025-01-30T00:00:00,70.125,0.4138,98.695,19.25,37.18,3103,19.19,10.506,80.665,
R-0000271,M-0003,2025-01-31T00:00:00,70.766,0.3682,103.405,18.928,46.58,2640,22.51,10.128,92.378,
R-0000272,M-0003,2025-02-01T00:00:00,71.531,0.2791,106.1,17.661,43.49,3906,15.91,10.535,114.909,
R-0000273,M-0003,2025-02-02T00:00:00,75.508,0.3902,100.503,21.444,42.16,3776,21.78,10.019,128.381,
R-0000274,M-0003,2025-02-03T00:00:00,69.429,0.3436,99.635,21.319,37.8,4191,12.56,9.755,115.511,
R-0000275,M-0003,2025-02-04T00:00:00,72.293,0.4026,102.932,17.474,37.14,3638,13.66,10.279,97.959,
R-0000276,M-0003,2025-02-05T00:00:00,69.494,0.3743,104.03,20.451,47.65,2975,18.85,10.415,89.139,
R-0000277,M-0003,2025-02-06T00:00:00,71.312,0.3888,103.186,18.352,36.15,4068,13.24,9.844,113.198,
R-0000278,M-0003,2025-02-07T00:00:00,69.322,0.3629,108.222,18.37,45.78,3885,21.08,10.014,110.096,
R-0000279,M-0003,2025-02-08T00:00:00,72.952,0.3423,106.949,19.684,37.36,4066,18.36,9.778,94.685,
R-0000280,M-0003,2025-02-09T00:00:00,70.807,0.4124,101.827,19.417,44.1,4680,13.11,9.973,86.324,
R-0000281,M-0003,2025-02-10T00:00:00,70.285,0.2659,101.057,21.1,37.32,4040,23.63,10.47,102.299,
R-0000282,M-0003,2025-02-11T00:00:00,71.093,0.3232,103.103,21.243,35.18,4510,22.48,10.439,82.853,
R-0000283,M-0003,2025-02-12T00:00:00,66.383,0.3424,102.56,18.865,37.24,4284,13.85,10.479,103.727,
R-0000284,M-0003,2025-02-13T00:00:00,68.952,0.3552,101.995,17.991,38.07,4343,21.07,9.891,95.901,
R-0000285,M-0003,2025-02-14T00:00:00,69.405,0.4129,104.383,19.147,46.26,4664,20.05,10.674,81.112,
R-0000286,M-0003,2025-02-15T00:00:00,70.272,0.3372,104.071,19.336,38.72,4725,23.99,10.569,104.466,
R-0000287,M-0003,2025-02-16T00:00:00,72.262,0.2825,103.512,18.713,42.56,5198,20.52,10.57,126.543,
R-0000288,M-0003,2025-02-17T00:00:00,70.859,0.4185,100.249,21.621,40.0,4841,15.32,10.271,128.572,
R-0000289,M-0003,2025-02-18T00:00:00,71.206,0.3424,109.108,19.279,46.21,4032,14.54,10.051,108.134,
R-0000290,M-0003,2025-02-19T00:00:00,70.825,0.2921,101.973,17.422,47.35,4557,20.46,10.265,100.685,
R-0000291,M-0003,2025-02-20T00:00:00,69.376,0.3728,103.9,21.317,39.78,4300,18.63,10.423,117.475,
R-0000292,M-0003,2025-02-21T00:00:00,75.115,0.2983,104.386,17.449,41.21,4947,19.61,10.035,90.18,
R-0000293,M-0003,2025-02-22T00:00:00,71.435,0.3238,101.46,20.162,43.24,4472,20.38,11.024,89.249,
R-0000294,M-0003,2025-02-23T00:00:00,67.182,0.3601,107.525,17.844,38.24,5671,14.94,9.975,83.084,
R-0000295,M-0003,2025-02-24T00:00:00,71.042,0.3673,106.811,17.428,45.79,6318,22.26,10.421,113.739,
R-0000296,M-0003,2025-02-25T00:00:00,71.701,0.3264,100.947,18.961,44.24,5170,23.83,9.917,118.178,
R-0000297,M-0003,2025-02-26T00:00:00,71.521,0.3337,102.446,19.289,40.45,6664,14.13,10.348,85.882,
R-0000298,M-0003,2025-02-27T00:00:00,68.94,0.2617,106.855,20.959,43.94,4446,17.86,10.746,83.16,
R-0000299,M-0003,2025-02-28T00:00:00,72.38,0.408,101.979,17.302,36.8,4234,21.46,10.365,122.726,
R-0000300,M-0003,2025-03-01T00:00:00,70.83,0.3919,99.776,17.615,42.45,7316,12.72,10.397,100.319,
R-0000301,M-0003,2025-03-02T00:00:00,69.16,0.3732,101.761,19.084,39.51,4740,20.75,9.932,111.271,
R-0000302,M-0003,2025-03-03T00:00:00,70.363,0.3304,102.777,18.03,47.15,4758,15.35,10.236,85.351,
R-0000303,M-0003,2025-03-04T00:00:00,72.137,0.3294,102.348,19.169,35.23,6138,16.78,10.072,96.049,
R-0000304,M-0003,2025-03-05T00:00:00,73.181,0.3209,105.317,18.363,39.27,5922,12.23,10.544,104.383,
R-0000305,M-0003,2025-03-06T00:00:00,70.757,0.3492,105.226,20.62,43.07,6144,23.53,10.639,82.48,
R-0000306,M-0003,2025-03-07T00:00:00,71.16,0.3249,102.51,20.803,40.94,7280,22.23,10.47,98.965,
R-0000307,M-0003,2025-03-08T00:00:00,69.905,0.3903,105.391,19.092,43.45,5280,12.36,9.666,83.026,
R-0000308,M-0003,2025-03-09T00:00:00,69.707,0.3683,98.018,18.376,45.91,7437,21.41,10.077,120.505,
R-0000309,M-0003,2025-03-10T00:00:00,72.761,0.3983,103.016,18.117,39.51,6732,14.06,10.325,94.761,
R-0000310,M-0003,2025-03-11T00:00:00,71.385,0.3571,100.76,17.515,38.88,7659,12.22,10.456,93.63,
R-0000311,M-0003,2025-03-12T00:00:00,70.455,0.2693,108.429,18.775,37.57,9030,18.17,10.145,111.68,
R-0000312,M-0003,2025-03-13T00:00:00,68.432,0.3481,106.391,17.982,43.66,6319,13.0,10.083,87.926,
R-0000313,M-0003,2025-03-14T00:00:00,73.119,0.3948,99.388,18.585,47.87,7992,14.53,10.496,82.554,
R-0000314,M-0003,2025-03-15T00:00:00,73.221,0.3617,107.263,19.14,47.43,9052,16.46,10.269,117.269,
R-0000315,M-0003,2025-03-16T00:00:00,71.819,0.3999,101.279,18.583,45.19,6660,21.02,9.848,91.454,
R-0000316,M-0003,2025-03-17T00:00:00,68.552,0.389,103.941,18.784,37.77,8025,13.09,10.386,97.996,
R-0000317,M-0003,2025-03-18T00:00:00,70.758,0.2674,101.616,18.818,41.31,5928,20.06,10.136,100.811,
R-0000318,M-0003,2025-03-19T00:00:00,72.549,0.3734,106.539,20.835,37.32,8932,13.35,10.008,128.546,
R-0000319,M-0003,2025-03-20T00:00:00,68.186,0.3486,102.598,20.054,44.4,8424,20.75,10.403,123.792,
R-0000320,M-0003,2025-03-21T00:00:00,68.5,0.4159,102.291,19.976,47.79,9006,16.98,10.832,123.454,
R-0000321,M-0003,2025-03-22T00:00:00,73.275,0.3031,105.583,17.458,39.06,8560,15.68,10.886,84.728,
R-0000322,M-0003,2025-03-23T00:00:00,69.998,0.3657,105.347,19.588,35.57,6399,22.65,10.578,82.746,
R-0000323,M-0003,2025-03-24T00:00:00,75.012,0.3675,102.975,20.308,41.11,6068,14.18,9.987,103.796,
R-0000324,M-0003,2025-03-25T00:00:00,75.118,0.36,105.474,20.821,37.63,7885,18.91,10.133,125.406,
R-0000325,M-0003,2025-03-26T00:00:00,72.422,0.4149,105.191,20.275,42.25,6048,23.95,10.029,102.903,
R-0000326,M-0003,2025-03-27T00:00:00,76.934,0.4375,102.504,22.946,36.51,7310,16.13,11.051,106.554,
R-0000327,M-0003,2025-03-28T00:00:00,75.046,0.5368,106.867,19.523,46.29,7998,19.99,10.864,99.683,
R-0000328,M-0003,2025-03-29T00:00:00,73.812,0.544,101.099,19.323,45.96,10353,16.35,10.366,103.654,
R-0000329,M-0003,2025-03-30T00:00:00,76.641,0.4854,100.743,19.971,40.74,6424,13.16,10.264,105.307,
R-0000330,M-0003,2025-03-31T00:00:00,73.946,0.5611,100.66,20.274,37.48,9434,19.45,10.371,110.997,
R-0000331,M-0003,2025-04-01T00:00:00,75.679,0.6024,101.339,22.146,42.97,9900,14.45,10.303,122.682,
R-0000332,M-0003,2025-04-02T00:00:00,78.135,0.61,101.218,22.485,39.5,10829,23.54,10.205,120.786,
R-0000333,M-0003,2025-04-03T00:00:00,80.0,0.5299,98.086,20.648,35.52,8832,20.47,10.255,98.881,
R-0000334,M-0003,2025-04-04T00:00:00,79.727,0.6302,101.49,22.17,36.8,9114,21.14,9.839,121.386,
R-0000335,M-0003,2025-04-05T00:00:00,78.825,0.6452,102.004,23.909,36.0,9212,12.11,10.419,115.095,
R-0000336,M-0003,2025-04-06T00:00:00,79.048,0.6317,105.772,24.125,38.86,8265,16.22,10.729,93.975,
R-0000337,M-0003,2025-04-07T00:00:00,82.198,0.7156,103.499,22.419,44.89,12288,14.58,10.135,88.251,
R-0000338,M-0003,2025-04-08T00:00:00,80.977,0.6465,94.581,22.309,39.9,7760,12.65,11.004,128.301,
R-0000339,M-0003,2025-04-09T00:00:00,81.199,0.7174,100.701,21.605,38.87,11270,18.56,10.233,121.071,
R-0000340,M-0003,2025-04-10T00:00:00,81.883,0.7872,96.845,22.934,38.94,8118,23.24,10.351,106.607,E-DEGRADE
R-0000341,M-0003,2025-04-11T00:00:00,84.716,0.7915,95.068,22.966,43.07,9600,23.76,10.903,118.542,E-DEGRADE
R-0000342,M-0003,2025-04-12T00:00:00,82.192,0.8549,99.677,22.698,43.55,11413,12.52,9.932,102.384,
R-0000343,M-0003,2025-04-13T00:00:00,77.325,0.4507,104.999,24.278,41.39,8058,14.47,10.954,94.856,
R-0000344,M-0003,2025-04-14T00:00:00,74.207,0.4605,101.076,18.575,40.03,10712,20.69,10.538,119.705,
R-0000345,M-0003,2025-04-15T00:00:00,74.747,0.5457,105.475,21.558,45.81,12064,13.12,10.464,87.299,
R-0000346,M-0003,2025-04-16T00:00:00,74.162,0.4853,101.031,21.844,47.81,12915,18.41,10.167,80.872,
R-0000347,M-0003,2025-04-17T00:00:00,74.464,0.4409,105.34,20.114,42.11,13356,16.87,10.513,104.779,
R-0000348,M-0003,2025-04-18T00:00:00,73.542,0.4403,107.985,20.055,39.06,10486,16.3,10.531,112.227,
R-0000349,M-0003,2025-04-19T00:00:00,70.964,0.4773,97.826,21.324,41.19,11124,20.22,9.834,127.76,
R-0000350,M-0003,2025-04-20T00:00:00,75.892,0.4065,101.945,23.152,47.92,8502,15.27,10.277,110.599,
R-0000351,M-0003,2025-04-21T00:00:00,72.544,0.4802,102.717,20.666,35.13,13200,16.22,10.642,81.055,
R-0000352,M-0003,2025-04-22T00:00:00,76.012,0.491,96.851,21.196,47.09,8436,20.78,10.024,97.919,
R-0000353,M-0003,2025-04-23T00:00:00,77.428,0.3898,101.861,20.529,39.46,7952,20.61,10.388,104.89,
R-0000354,M-0003,2025-04-24T00:00:00,72.662,0.4707,101.713,20.28,47.75,11413,20.86,10.302,125.889,
R-0000355,M-0003,2025-04-25T00:00:00,75.808,0.5009,104.537,21.694,39.43,9690,16.5,10.433,96.702,
R-0000356,M-0003,2025-04-26T00:00:00,74.097,0.4722,104.397,20.79,43.62,13455,22.44,10.295,128.165,
R-0000357,M-0003,2025-04-27T00:00:00,70.397,0.445,107.861,20.24,35.54,9512,16.23,10.835,107.913,
R-0000358,M-0003,2025-04-28T00:00:00,72.266,0.449,105.762,22.026,45.57,14274,15.51,9.761,84.947,
R-0000359,M-0003,2025-04-29T00:00:00,74.947,0.448,99.875,21.147,45.78,15104,18.98,10.192,112.254,
R-0000360,M-0003,2025-04-30T00:00:00,73.97,0.5225,101.064,21.933,44.42,13923,17.23,10.28,102.569,
R-0000361,M-0004,2025-01-01T00:00:00,61.164,0.3043,106.039,14.263,36.18,0,20.55,10.162,81.063,
R-0000362,M-0004,2025-01-02T00:00:00,62.993,0.3097,100.238,14.882,41.56,88,20.71,10.857,96.242,
R-0000363,M-0004,2025-01-03T00:00:00,60.953,0.3227,97.938,20.769,42.13,190,20.63,10.167,101.401,
R-0000364,M-0004,2025-01-04T00:00:00,59.571,0.2993,104.522,17.305,43.38,318,23.09,10.375,114.621,
R-0000365,M-0004,2025-01-05T00:00:00,64.221,0.279,102.171,15.485,45.1,488,21.47,10.176,103.555,
R-0000366,M-0004,2025-01-06T00:00:00,62.644,0.3143,104.863,16.242,39.86,540,23.45,9.956,110.277,
R-0000367,M-0004,2025-01-07T00:00:00,61.716,0.2843,100.786,15.436,47.79,420,17.9,10.467,96.147,
R-0000368,M-0004,2025-01-08T00:00:00,62.966,0.2723,103.67,18.483,40.44,672,22.5,9.785,106.281,
R-0000369,M-0004,2025-01-09T00:00:00,61.157,0.3275,99.908,17.67,47.45,896,12.24,10.289,119.812,
R-0000370,M-0004,2025-01-10T00:00:00,60.407,0.2915,99.576,14.635,42.49,1035,14.04,10.249,93.238,
R-0000371,M-0004,2025-01-11T00:00:00,60.489,0.3174,103.193,15.084,38.4,770,19.74,9.83,98.195,
R-0000372,M-0004,2025-01-12T00:00:00,60.912,0.3155,101.291,14.269,46.36,1012,20.54,9.979,100.662,
R-0000373,M-0004,2025-01-13T00:00:00,64.112,0.2861,99.209,16.597,39.97,1308,23.91,10.295,112.953,
R-0000374,M-0004,2025-01-14T00:00:00,62.8,0.267,103.082,16.96,42.45,1521,18.33,10.11,85.786,
R-0000375,M-0004,2025-01-15T00:00:00,58.132,0.3017,104.067,17.911,47.34,1092,13.03,10.467,106.595,
R-0000376,M-0004,2025-01-16T00:00:00,62.645,0.2476,103.195,15.764,44.87,1695,15.01,10.339,121.318,
R-0000377,M-0004,2025-01-17T00:00:00,59.566,0.2588,104.956,15.714,47.93,1184,18.37,10.282,124.204,
R-0000378,M-0004,2025-01-18T00:00:00,58.115,0.2607,99.388,14.704,37.9,2074,22.6,11.019,108.543,
R-0000379,M-0004,2025-01-19T00:00:00,63.863,0.2449,105.085,16.329,47.13,1530,21.99,11.194,92.511,
R-0000380,M-0004,2025-01-20T00:00:00,60.969,0.3353,100.766,17.871,36.37,1691,18.95,10.286,106.533,
R-0000381,M-0004,2025-01-21T00:00:00,58.588,0.3701,96.458,16.834,40.84,2580,18.92,10.949,87.252,
R-0000382,M-0004,2025-01-22T00:00:00,62.856,0.3302,102.346,16.701,46.83,1806,15.39,10.484,115.725,
R-0000383,M-0004,2025-01-23T00:00:00,60.995,0.3451,99.036,14.339,36.09,1958,22.95,9.952,108.962,
R-0000384,M-0004,2025-01-24T00:00:00,61.768,0.2852,102.56,15.971,46.32,1702,14.64,9.968,85.847,
R-0000385,M-0004,2025-01-25T00:00:00,62.9,0.256,105.262,16.196,36.51,2904,17.29,10.063,125.512,
R-0000386,M-0004,2025-01-26T00:00:00,62.909,0.2891,102.887,13.287,41.47,2025,22.1,10.203,82.483,
R-0000387,M-0004,2025-01-27T00:00:00,60.866,0.3294,103.846,18.043,36.13,3276,21.95,10.025,98.273,
R-0000388,M-0004,2025-01-28T00:00:00,58.887,0.3047,102.98,12.023,46.43,3402,17.77,10.287,81.058,
R-0000389,M-0004,2025-01-29T00:00:00,61.685,0.2876,102.845,14.87,39.23,2856,20.15,10.009,124.178,
R-0000390,M-0004,2025-01-30T00:00:00,61.139,0.2412,100.86,20.574,37.28,2900,16.26,10.036,128.426,
R-0000391,M-0004,2025-01-31T00:00:00,60.539,0.2954,103.659,18.833,45.58,3780,14.53,9.661,115.024,
R-0000392,M-0004,2025-02-01T00:00:00,61.507,0.2945,96.985,16.551,47.95,3968,15.03,10.42,102.199,
R-0000393,M-0004,2025-02-02T00:00:00,62.769,0.2602,100.941,15.364,35.37,4000,21.59,10.682,87.564,
R-0000394,M-0004,2025-02-03T00:00:00,59.514,0.2809,99.459,16.196,39.17,4257,18.29,10.14,97.476,
R-0000395,M-0004,2025-02-04T00:00:00,64.075,0.3609,101.586,18.454,39.44,4080,21.77,9.75,82.439,
R-0000396,M-0004,2025-02-05T00:00:00,61.142,0.3329,106.042,15.369,47.39,4515,14.52,9.662,88.457,
R-0000397,M-0004,2025-02-06T00:00:00,60.548,0.3426,101.293,19.191,44.72,4284,17.02,10.169,122.416,
R-0000398,M-0004,2025-02-07T00:00:00,59.853,0.2948,102.373,17.938,46.24,4403,21.4,9.842,108.258,
R-0000399,M-0004,2025-02-08T00:00:00,62.202,0.187,100.82,16.837,40.71,2926,15.95,10.521,85.199,
R-0000400,M-0004,2025-02-09T00:00:00,60.375,0.2851,101.486,18.144,44.26,4212,18.67,10.29,116.171,
R-0000401,M-0004,2025-02-10T00:00:00,61.008,0.3621,99.542,16.425,44.64,3600,18.74,9.851,110.408,
R-0000402,M-0004,2025-02-11T00:00:00,64.273,0.3257,103.123,16.465,45.88,4059,16.19,9.966,100.782,
R-0000403,M-0004,2025-02-12T00:00:00,60.861,0.3706,101.934,19.058,46.59,3276,20.41,10.11,120.682,
R-0000404,M-0004,2025-02-13T00:00:00,66.741,0.4251,102.293,17.767,37.41,3655,17.11,10.0,127.397,
R-0000405,M-0004,2025-02-14T00:00:00,63.301,0.4026,105.609,18.551,37.61,4004,18.56,10.401,93.272,
R-0000406,M-0004,2025-02-15T00:00:00,64.359,0.401,101.702,17.869,35.79,4275,12.02,10.192,127.728,
R-0000407,M-0004,2025-02-16T00:00:00,64.163,0.4416,99.157,18.91,45.21,4232,17.4,10.13,94.042,
R-0000408,M-0004,2025-02-17T00:00:00,64.427,0.501,101.649,17.098,41.23,5969,13.96,10.216,84.317,
R-0000409,M-0004,2025-02-18T00:00:00,67.707,0.4595,100.766,16.794,37.1,6192,17.48,10.735,107.421,
R-0000410,M-0004,2025-02-19T00:00:00,65.452,0.5003,107.166,18.371,40.81,3724,23.43,9.73,121.852,
R-0000411,M-0004,2025-02-20T00:00:00,69.198,0.4862,101.187,20.862,41.9,5600,23.01,9.83,124.213,
R-0000412,M-0004,2025-02-21T00:00:00,68.653,0.5322,102.772,17.121,41.87,6120,20.66,10.575,92.193,
R-0000413,M-0004,2025-02-22T00:00:00,71.538,0.6128,102.1,19.793,46.14,6344,14.94,9.743,117.859,
R-0000414,M-0004,2025-02-23T00:00:00,71.586,0.5566,93.654,17.848,39.42,5724,12.07,9.749,117.478,
R-0000415,M-0004,2025-02-24T00:00:00,70.144,0.6441,102.258,20.571,44.77,6264,17.63,10.412,113.787,
R-0000416,M-0004,2025-02-25T00:00:00,69.474,0.719,96.676,21.463,36.09,5830,15.08,9.733,88.915,
R-0000417,M-0004,2025-02-26T00:00:00,71.769,0.6225,94.479,21.654,36.13,4256,17.61,10.574,88.036,E-DEGRADE
R-0000418,M-0004,2025-02-27T00:00:00,72.033,0.7014,100.327,22.334,42.82,6726,18.67,10.422,110.188,
R-0000419,M-0004,2025-02-28T00:00:00,71.408,0.7153,98.599,20.257,41.41,5742,18.99,9.971,104.498,
R-0000420,M-0004,2025-03-01T00:00:00,74.087,0.7625,96.399,23.218,44.8,6667,13.55,9.92,128.497,
R-0000421,M-0004,2025-03-02T00:00:00,66.181,0.3393,99.86,16.62,44.64,4560,12.11,10.253,95.386,
R-0000422,M-0004,2025-03-03T00:00:00,65.029,0.4871,105.366,17.997,41.84,5307,22.6,10.442,93.642,
R-0000423,M-0004,2025-03-04T00:00:00,64.533,0.4467,104.662,19.165,40.1,7812,19.11,9.688,101.783,
R-0000424,M-0004,2025-03-05T00:00:00,67.081,0.3065,98.658,19.297,37.07,5859,19.27,10.324,98.418,
R-0000425,M-0004,2025-03-06T00:00:00,63.61,0.4026,100.02,15.615,47.86,4992,20.5,10.436,91.478,
R-0000426,M-0004,2025-03-07T00:00:00,64.472,0.3305,101.11,17.82,43.04,5915,23.02,10.478,112.835,
R-0000427,M-0004,2025-03-08T00:00:00,61.561,0.4665,101.148,20.034,45.09,6600,18.62,9.949,102.595,
R-0000428,M-0004,2025-03-09T00:00:00,63.018,0.3766,98.619,18.341,44.16,7973,15.46,9.643,91.549,
R-0000429,M-0004,2025-03-10T00:00:00,65.286,0.4205,101.41,16.924,37.0,5848,17.66,10.351,105.751,
R-0000430,M-0004,2025-03-11T00:00:00,64.998,0.3519,101.047,18.67,39.45,7107,22.88,10.78,92.687,
R-0000431,M-0004,2025-03-12T00:00:00,64.973,0.3588,102.709,16.644,43.98,5110,17.98,9.662,123.096,
R-0000432,M-0004,2025-03-13T00:00:00,63.566,0.411,100.986,19.264,44.17,7952,14.65,10.172,108.567,
R-0000433,M-0004,2025-03-14T00:00:00,63.324,0.4208,103.769,17.953,41.75,7416,18.22,9.848,93.707,
R-0000434,M-0004,2025-03-15T00:00:00,61.892,0.4513,100.171,14.348,41.94,7957,16.36,9.939,106.985,
R-0000435,M-0004,2025-03-16T00:00:00,61.229,0.3877,101.227,17.368,38.71,6364,15.91,10.466,122.986,
R-0000436,M-0004,2025-03-17T00:00:00,62.996,0.3885,98.904,18.517,37.42,8400,16.32,10.344,97.477,
R-0000437,M-0004,2025-03-18T00:00:00,65.336,0.3819,103.228,17.482,47.69,9804,15.32,10.106,111.198,
R-0000438,M-0004,2025-03-19T00:00:00,62.635,0.3726,98.694,18.362,46.55,6622,22.66,10.481,101.686,
R-0000439,M-0004,2025-03-20T00:00:00,65.937,0.3943,104.621,17.211,46.51,6396,15.85,9.987,118.738,
R-0000440,M-0004,2025-03-21T00:00:00,61.589,0.4035,98.927,19.473,43.67,10191,16.99,10.185,88.691,
R-0000441,M-0004,2025-03-22T00:00:00,65.729,0.3936,102.422,17.98,37.94,6880,23.16,10.279,98.305,
R-0000442,M-0004,2025-03-23T00:00:00,64.469,0.3939,104.7,18.37,40.64,8019,22.97,10.556,107.544,
R-0000443,M-0004,2025-03-24T00:00:00,63.072,0.4015,102.611,17.082,46.44,10332,23.46,9.763,115.884,
R-0000444,M-0004,2025-03-25T00:00:00,62.682,0.4101,102.313,17.158,41.05,8964,17.22,10.446,120.185,
R-0000445,M-0004,2025-03-26T00:00:00,63.248,0.4192,99.528,15.201,47.81,7728,21.88,10.229,108.741,
R-0000446,M-0004,2025-03-27T00:00:00,63.103,0.3481,100.076,17.111,37.44,6460,16.42,10.319,88.364,
R-0000447,M-0004,2025-03-28T00:00:00,65.038,0.418,98.715,16.824,35.11,9202,18.25,10.593,129.675,
R-0000448,M-0004,2025-03-29T00:00:00,63.076,0.3992,101.426,17.136,41.49,10788,23.05,10.311,103.971,
R-0000449,M-0004,2025-03-30T00:00:00,64.156,0.3659,102.645,16.677,42.88,8008,22.31,10.457,84.705,
R-0000450,M-0004,2025-03-31T00:00:00,65.643,0.368,107.88,18.255,47.41,8989,15.64,10.327,123.615,
R-0000451,M-0004,2025-04-01T00:00:00,66.414,0.4247,101.5,18.343,43.31,10260,20.91,10.412,104.907,
R-0000452,M-0004,2025-04-02T00:00:00,66.142,0.3615,101.561,15.252,40.19,11466,15.49,10.125,126.886,
R-0000453,M-0004,2025-04-03T00:00:00,64.578,0.4033,102.549,16.324,44.74,10856,13.2,10.432,90.813,
R-0000454,M-0004,2025-04-04T00:00:00,63.152,0.4044,104.234,17.868,43.89,10602,18.44,10.021,91.541,
R-0000455,M-0004,2025-04-05T00:00:00,61.813,0.4195,101.829,16.788,47.87,10058,20.8,10.432,86.661,
